GuestID,FirstName,LastName,Gender,AgeBand,HomeCity,Country,PostcodeArea,Email,LoyaltyTier,MemberSince,MarketingConsent
GST01587,Sophia,Taylor,F,35-44,Newcastle,United Kingdom,NE,sophia.taylor112@gmail.com,Silver,2021-07-02,Yes
GST01588,Daniel,White,M,55-64,Reading,United Kingdom,RG,daniel.white736@gmail.com,Silver,2023-06-25,No
GST01589,Noah,Jackson,M,55-64,Reading,United Kingdom,RG,noah.jackson200@icloud.com,Non-member,,Yes
GST01590,Sara,Ahmed,F,65+,Nottingham,United Kingdom,NG,sara.ahmed583@outlook.com,Platinum,2026-05-16,Yes
GST01591,Olivia,Taylor,F,25-34,Oxford,United Kingdom,OX,olivia.taylor113@hotmail.com,Non-member,,Yes
GST01592,Charlotte,Gupta,F,55-64,Amsterdam,Netherlands,,charlotte.gupta521@outlook.com,Platinum,2018-06-30,Yes
GST01593,Bethany,Mitchell,F,35-44,Birmingham,United Kingdom,B,bethany.mitchell831@icloud.com,Silver,2018-11-06,Yes
GST01594,Adam,Parker,M,55-64,Amsterdam,Netherlands,,adam.parker560@proton.me,Gold,2018-05-13,Yes
GST01595,Benjamin,Wilson,M,35-44,Paris,France,,benjamin.wilson234@proton.me,Silver,2024-03-29,Yes
GST01596,Sophie,Smith,F,25-34,Manchester,United Kingdom,M,sophie.smith616@gmail.com,Non-member,,Yes
GST01597,James,Taylor,M,25-34,Mumbai,India,,james.taylor588@proton.me,Platinum,2025-11-05,Yes
GST01598,Maya,Hall,F,65+,London,United Kingdom,SE,maya.hall820@icloud.com,Silver,2019-11-26,No
GST01599,Callum,Mehta,M,45-54,Edinburgh,United Kingdom,EH,callum.mehta459@gmail.com,Gold,2021-04-17,No
GST01600,Adam,Hall,M,35-44,Dublin,Ireland,,adam.hall379@proton.me,Bronze,2026-05-30,Yes
GST01601,Fatima,Mitchell,F,45-54,Edinburgh,United Kingdom,EH,fatima.mitchell10@hotmail.com,Bronze,2020-03-22,Yes
GST01602,Mia,Ali,F,45-54,Paris,France,,mia.ali257@gmail.com,Bronze,2024-11-18,Yes
GST01603,Joshua,Morris,M,35-44,Madrid,Spain,,joshua.morris234@icloud.com,Gold,2018-02-24,Yes
GST01604,Evie,Walker,F,55-64,Edinburgh,United Kingdom,EH,evie.walker845@icloud.com,Platinum,2023-03-30,Yes
GST01605,Ethan,Fraser,M,35-44,Milan,Italy,,ethan.fraser379@hotmail.com,Gold,2019-10-05,Yes
GST01606,Oliver,Jones,M,25-34,Sheffield,United Kingdom,S,oliver.jones953@hotmail.com,Bronze,2019-03-14,Yes
GST01607,Fatima,Collins,F,35-44,Oxford,United Kingdom,OX,fatima.collins877@yahoo.co.uk,Silver,2018-06-21,Yes
GST01608,Leah,Robinson,F,35-44,Bristol,United Kingdom,BS,leah.robinson166@outlook.com,Silver,2026-07-22,Yes
GST01609,Grace,Cooper,F,45-54,Newcastle,United Kingdom,NE,grace.cooper688@icloud.com,Gold,2021-01-15,No
GST01610,Henry,Singh,M,25-34,Paris,France,,henry.singh434@hotmail.com,Bronze,2021-11-15,Yes
GST01611,Ella,Campbell,F,65+,Sheffield,United Kingdom,S,ella.campbell572@proton.me,Bronze,2020-09-13,Yes
GST01612,Ella,Walker,F,25-34,Madrid,Spain,,ella.walker344@hotmail.com,Silver,2025-03-11,No
GST01613,Ethan,Taylor,M,35-44,Glasgow,United Kingdom,G,ethan.taylor864@gmail.com,Bronze,2018-08-11,Yes
GST01614,Ava,Jackson,F,55-64,Bristol,United Kingdom,BS,ava.jackson839@proton.me,Non-member,,Yes
GST01615,Nathan,King,M,35-44,Glasgow,United Kingdom,G,nathan.king25@gmail.com,Silver,2023-08-04,Yes
GST01616,Evie,Robinson,F,35-44,Glasgow,United Kingdom,G,evie.robinson813@outlook.com,Silver,2019-07-06,Yes
GST01617,Aisha,Campbell,F,25-34,Leicester,United Kingdom,LE,aisha.campbell897@proton.me,Platinum,2022-05-25,Yes
GST01618,Emily,Turner,F,35-44,Sheffield,United Kingdom,S,emily.turner818@proton.me,Bronze,2018-07-15,Yes
GST01619,Meera,Evans,F,45-54,Reading,United Kingdom,RG,meera.evans85@yahoo.co.uk,Non-member,,No
GST01620,Callum,Parker,M,35-44,Oxford,United Kingdom,OX,callum.parker366@icloud.com,Platinum,2019-10-31,Yes
GST01621,Leah,Ahmed,F,35-44,Liverpool,United Kingdom,L,leah.ahmed837@gmail.com,Gold,2025-01-10,No
GST01622,Amelia,Campbell,F,45-54,Bristol,United Kingdom,BS,amelia.campbell231@outlook.com,Silver,2024-11-26,Yes
GST01623,Sara,Walker,F,25-34,Dublin,Ireland,,sara.walker849@gmail.com,Gold,2021-04-07,No
GST01624,Ryan,Ahmed,M,65+,London,United Kingdom,SE,ryan.ahmed383@yahoo.co.uk,Silver,2019-03-06,No
GST01625,Ananya,Phillips,F,55-64,Bristol,United Kingdom,BS,ananya.phillips183@hotmail.com,Platinum,2019-03-26,No
GST01626,Lily,Stewart,F,35-44,Reading,United Kingdom,RG,lily.stewart71@gmail.com,Platinum,2024-03-31,No
GST01627,James,Singh,M,25-34,Oxford,United Kingdom,OX,james.singh476@proton.me,Non-member,,Yes
GST01628,Aisha,King,F,45-54,Oxford,United Kingdom,OX,aisha.king47@hotmail.com,Silver,2021-12-06,No
GST01629,Henry,Ahmed,M,25-34,Sheffield,United Kingdom,S,henry.ahmed88@yahoo.co.uk,Silver,2022-05-15,No
GST01630,Lily,Green,F,65+,London,United Kingdom,SE,lily.green735@yahoo.co.uk,Bronze,2019-10-09,Yes
GST01631,Isla,Brown,F,45-54,Sydney,Australia,,isla.brown702@icloud.com,Non-member,,Yes
GST01632,Daniel,Baker,M,18-24,Cambridge,United Kingdom,CB,daniel.baker425@proton.me,Bronze,2026-03-24,Yes
GST01633,Zara,Parker,F,25-34,Reading,United Kingdom,RG,zara.parker499@gmail.com,Bronze,2022-12-26,Yes
GST01634,Yusuf,Phillips,M,35-44,Oxford,United Kingdom,OX,yusuf.phillips752@hotmail.com,Bronze,2025-08-16,No
GST01635,Fatima,Stewart,F,45-54,Nottingham,United Kingdom,NG,fatima.stewart317@hotmail.com,Non-member,,Yes
GST01636,Arjun,Khan,M,35-44,Cambridge,United Kingdom,CB,arjun.khan449@proton.me,Bronze,2024-05-20,No
GST01637,Jack,Wilson,M,35-44,Oxford,United Kingdom,OX,jack.wilson465@icloud.com,Gold,2024-02-03,No
GST01638,Harry,Taylor,M,55-64,Bristol,United Kingdom,BS,harry.taylor649@outlook.com,Gold,2019-03-24,Yes
GST01639,Alice,Patel,F,25-34,Cambridge,United Kingdom,CB,alice.patel453@outlook.com,Silver,2023-05-27,Yes
GST01640,Ryan,Patel,M,25-34,Manchester,United Kingdom,M,ryan.patel504@hotmail.com,Bronze,2025-05-21,Yes
GST01641,Rohan,Green,M,65+,Cardiff,United Kingdom,CF,rohan.green502@icloud.com,Gold,2018-01-18,Yes
GST01642,Samuel,King,M,65+,Birmingham,United Kingdom,B,samuel.king908@icloud.com,Silver,2019-03-30,Yes
GST01643,Ethan,Cooper,M,35-44,Cambridge,United Kingdom,CB,ethan.cooper481@outlook.com,Silver,2022-09-12,No
GST01644,Benjamin,Thompson,M,55-64,Liverpool,United Kingdom,L,benjamin.thompson321@proton.me,Silver,2024-06-23,Yes
GST01645,Thomas,Shah,M,45-54,Bristol,United Kingdom,BS,thomas.shah497@outlook.com,Silver,2019-05-10,Yes
GST01646,Sara,Wilson,F,45-54,Leicester,United Kingdom,LE,sara.wilson756@proton.me,Gold,2026-03-03,No
GST01647,Mia,Mitchell,F,45-54,Cardiff,United Kingdom,CF,mia.mitchell695@icloud.com,Silver,2018-01-14,Yes
GST01648,Callum,Shah,M,35-44,Bristol,United Kingdom,BS,callum.shah296@icloud.com,Gold,2020-08-31,Yes
GST01649,Grace,Collins,F,35-44,Cardiff,United Kingdom,CF,grace.collins343@proton.me,Gold,2019-05-23,Yes
GST01650,Sara,Wood,F,25-34,Manchester,United Kingdom,M,sara.wood788@outlook.com,Bronze,2018-09-19,Yes
GST01651,Mia,Smith,F,35-44,Dublin,Ireland,,mia.smith269@icloud.com,Bronze,2023-07-14,Yes
GST01652,Sara,Campbell,F,55-64,Reading,United Kingdom,RG,sara.campbell175@icloud.com,Non-member,,No
GST01653,Alice,King,F,18-24,Reading,United Kingdom,RG,alice.king812@yahoo.co.uk,Bronze,2024-01-29,Yes
GST01654,Thomas,Morris,M,25-34,Cardiff,United Kingdom,CF,thomas.morris587@icloud.com,Non-member,,Yes
GST01655,Jack,Jackson,M,35-44,Leeds,United Kingdom,LS,jack.jackson500@hotmail.com,Non-member,,Yes
GST01656,Omar,Reid,M,35-44,Amsterdam,Netherlands,,omar.reid551@proton.me,Silver,2025-11-06,No
GST01657,Nathan,Robinson,M,25-34,Paris,France,,nathan.robinson403@outlook.com,Bronze,2025-04-18,Yes
GST01658,Oliver,Murray,M,35-44,Leeds,United Kingdom,LS,oliver.murray379@outlook.com,Bronze,2024-05-02,Yes
GST01659,Thomas,Khan,M,45-54,London,United Kingdom,SE,thomas.khan759@proton.me,Gold,2018-10-14,Yes
GST01660,Jacob,Jones,M,45-54,Toronto,Canada,,jacob.jones790@gmail.com,Silver,2021-09-16,Yes
GST01661,Charlotte,Thompson,F,45-54,New York,United States,,charlotte.thompson24@proton.me,Non-member,,No
GST01662,Matthew,Walker,M,25-34,Leeds,United Kingdom,LS,matthew.walker918@hotmail.com,Bronze,2023-04-14,Yes
GST01663,Meera,Turner,F,35-44,Milan,Italy,,meera.turner841@gmail.com,Silver,2025-04-28,Yes
GST01664,Jessica,Johnson,F,35-44,Leicester,United Kingdom,LE,jessica.johnson329@hotmail.com,Bronze,2024-07-07,Yes
GST01665,Adam,Murray,M,55-64,Oxford,United Kingdom,OX,adam.murray104@hotmail.com,Bronze,2020-03-11,Yes
GST01666,Leah,Mehta,F,45-54,Glasgow,United Kingdom,G,leah.mehta163@outlook.com,Non-member,,No
GST01667,Callum,Ali,M,35-44,Bristol,United Kingdom,BS,callum.ali339@proton.me,Bronze,2019-04-24,No
GST01668,Samuel,Robinson,M,35-44,Glasgow,United Kingdom,G,samuel.robinson662@proton.me,Non-member,,Yes
GST01669,Ethan,Ahmed,M,25-34,Leeds,United Kingdom,LS,ethan.ahmed560@gmail.com,Bronze,2021-04-19,No
GST01670,Bethany,Mehta,F,45-54,New York,United States,,bethany.mehta764@icloud.com,Non-member,,Yes
GST01671,Rebecca,Murray,F,25-34,Reading,United Kingdom,RG,rebecca.murray710@gmail.com,Silver,2023-07-31,No
GST01672,Leo,King,M,25-34,Toronto,Canada,,leo.king529@yahoo.co.uk,Silver,2024-04-03,No
GST01673,Fatima,Edwards,F,35-44,Liverpool,United Kingdom,L,fatima.edwards200@gmail.com,Bronze,2018-04-01,Yes
GST01674,David,Martin,M,25-34,Oxford,United Kingdom,OX,david.martin738@yahoo.co.uk,Bronze,2019-01-19,Yes
GST01675,Jessica,Collins,F,45-54,New York,United States,,jessica.collins512@outlook.com,Silver,2019-04-22,Yes
GST01676,Leah,Brown,F,25-34,Glasgow,United Kingdom,G,leah.brown945@proton.me,Bronze,2020-07-04,Yes
GST01677,Jack,Shah,M,45-54,Sydney,Australia,,jack.shah322@icloud.com,Gold,2018-12-29,Yes
GST01678,Henry,Campbell,M,65+,New York,United States,,henry.campbell238@icloud.com,Silver,2020-07-12,No
GST01679,Lewis,Gupta,M,25-34,Manchester,United Kingdom,M,lewis.gupta744@proton.me,Bronze,2018-05-22,Yes
GST01680,Oliver,Thompson,M,18-24,Birmingham,United Kingdom,B,oliver.thompson949@proton.me,Bronze,2021-09-12,Yes
GST01681,Ava,King,F,35-44,Leeds,United Kingdom,LS,ava.king990@hotmail.com,Gold,2022-03-11,No
GST01682,Daniel,Green,M,35-44,Glasgow,United Kingdom,G,daniel.green335@icloud.com,Bronze,2020-05-11,Yes
GST01683,Oliver,Jones,M,35-44,Leeds,United Kingdom,LS,oliver.jones73@proton.me,Bronze,2022-10-14,Yes
GST01684,Freya,Green,F,18-24,Liverpool,United Kingdom,L,freya.green779@yahoo.co.uk,Bronze,2026-07-15,Yes
GST01685,Sophie,Shah,F,35-44,Manchester,United Kingdom,M,sophie.shah779@hotmail.com,Gold,2026-07-02,Yes
GST01686,Bethany,Ahmed,F,35-44,Oxford,United Kingdom,OX,bethany.ahmed751@hotmail.com,Non-member,,Yes
GST01687,William,Khan,M,25-34,Oxford,United Kingdom,OX,william.khan554@hotmail.com,Bronze,2021-03-31,Yes
GST01688,Rebecca,Taylor,F,55-64,Sheffield,United Kingdom,S,rebecca.taylor871@proton.me,Bronze,2020-05-25,Yes
GST01689,Ethan,Murray,M,18-24,Reading,United Kingdom,RG,ethan.murray222@hotmail.com,Gold,2024-06-05,Yes
GST01690,Ananya,Murray,F,35-44,Leeds,United Kingdom,LS,ananya.murray432@icloud.com,Gold,2022-11-28,Yes
GST01691,Daniel,Jackson,M,35-44,Sheffield,United Kingdom,S,daniel.jackson594@outlook.com,Bronze,2022-07-12,Yes
GST01692,Ella,Harris,F,25-34,Birmingham,United Kingdom,B,ella.harris313@yahoo.co.uk,Silver,2019-10-02,Yes
GST01693,Amelia,Walker,F,25-34,Liverpool,United Kingdom,L,amelia.walker772@gmail.com,Bronze,2025-12-23,Yes
GST01694,Adam,Carter,M,25-34,Oxford,United Kingdom,OX,adam.carter554@gmail.com,Silver,2025-12-01,Yes
GST01695,Omar,Khan,M,45-54,Liverpool,United Kingdom,L,omar.khan840@icloud.com,Non-member,,Yes
GST01696,Lucy,Harris,F,35-44,Mumbai,India,,lucy.harris420@proton.me,Platinum,2018-11-10,No
GST01697,Ethan,Khan,M,65+,Cardiff,United Kingdom,CF,ethan.khan300@icloud.com,Silver,2023-09-14,No
GST01698,Rebecca,Gupta,F,25-34,Edinburgh,United Kingdom,EH,rebecca.gupta755@yahoo.co.uk,Silver,2025-03-26,No
GST01699,Fatima,Jones,F,35-44,Dublin,Ireland,,fatima.jones987@hotmail.com,Silver,2022-01-15,Yes
GST01700,Jack,Thompson,M,25-34,Mumbai,India,,jack.thompson189@hotmail.com,Gold,2022-12-21,Yes
GST01701,Aisha,Martin,F,25-34,Edinburgh,United Kingdom,EH,aisha.martin87@yahoo.co.uk,Silver,2020-04-16,Yes
GST01702,Freya,Singh,F,25-34,Leicester,United Kingdom,LE,freya.singh682@icloud.com,Bronze,2018-09-22,Yes
GST01703,Georgia,Jackson,F,25-34,Liverpool,United Kingdom,L,georgia.jackson190@outlook.com,Platinum,2019-06-22,Yes
GST01704,Samuel,Morris,M,35-44,Edinburgh,United Kingdom,EH,samuel.morris486@outlook.com,Bronze,2024-10-01,Yes
GST01705,Arjun,Carter,M,45-54,New York,United States,,arjun.carter806@icloud.com,Bronze,2020-05-29,Yes
GST01706,Jessica,Campbell,F,35-44,Leeds,United Kingdom,LS,jessica.campbell512@icloud.com,Bronze,2026-05-12,Yes
GST01707,Daniel,Taylor,M,35-44,Nottingham,United Kingdom,NG,daniel.taylor377@hotmail.com,Silver,2024-12-27,Yes
GST01708,Alfie,Fraser,M,35-44,Toronto,Canada,,alfie.fraser721@icloud.com,Silver,2025-02-21,Yes
GST01709,Joshua,Baker,M,35-44,Nottingham,United Kingdom,NG,joshua.baker638@outlook.com,Silver,2023-02-24,Yes
GST01710,Lily,Walker,F,35-44,Liverpool,United Kingdom,L,lily.walker249@gmail.com,Bronze,2021-08-10,Yes
GST01711,Nadia,Thompson,F,35-44,Milan,Italy,,nadia.thompson146@hotmail.com,Bronze,2021-09-20,Yes
GST01712,Jessica,Taylor,F,25-34,Amsterdam,Netherlands,,jessica.taylor197@icloud.com,Silver,2022-05-06,Yes
GST01713,Meera,Stewart,F,45-54,Cardiff,United Kingdom,CF,meera.stewart750@outlook.com,Bronze,2020-02-04,No
GST01714,Amelia,Johnson,F,35-44,Leeds,United Kingdom,LS,amelia.johnson42@gmail.com,Silver,2021-06-18,No
GST01715,Freya,Robinson,F,18-24,Leeds,United Kingdom,LS,freya.robinson75@outlook.com,Gold,2022-09-17,No
GST01716,Jacob,Taylor,M,35-44,Oxford,United Kingdom,OX,jacob.taylor168@outlook.com,Bronze,2019-03-21,Yes
GST01717,Oliver,Martin,M,35-44,Newcastle,United Kingdom,NE,oliver.martin313@hotmail.com,Bronze,2021-12-16,No
GST01718,Luke,Turner,M,55-64,Manchester,United Kingdom,M,luke.turner488@proton.me,Non-member,,No
GST01719,Sara,Harris,F,25-34,Nottingham,United Kingdom,NG,sara.harris768@yahoo.co.uk,Bronze,2023-03-15,No
GST01720,Daniel,Wilson,M,35-44,Birmingham,United Kingdom,B,daniel.wilson286@gmail.com,Non-member,,No
GST01721,Nadia,Phillips,F,25-34,Glasgow,United Kingdom,G,nadia.phillips532@icloud.com,Silver,2019-01-04,Yes
GST01722,Rebecca,Brown,F,35-44,Leeds,United Kingdom,LS,rebecca.brown82@gmail.com,Bronze,2020-10-24,Yes
GST01723,Priya,Williams,F,18-24,Liverpool,United Kingdom,L,priya.williams296@yahoo.co.uk,Bronze,2025-03-25,Yes
GST01724,Zara,Hall,F,55-64,Cardiff,United Kingdom,CF,zara.hall261@yahoo.co.uk,Bronze,2024-12-15,Yes
GST01725,Ella,Parker,F,55-64,Newcastle,United Kingdom,NE,ella.parker122@icloud.com,Non-member,,No
GST01726,Benjamin,Patel,M,45-54,Cardiff,United Kingdom,CF,benjamin.patel361@proton.me,Non-member,,No
GST01727,Alfie,Martin,M,45-54,Liverpool,United Kingdom,L,alfie.martin363@icloud.com,Non-member,,Yes
GST01728,Ananya,Martin,F,18-24,Paris,France,,ananya.martin134@yahoo.co.uk,Silver,2025-05-10,Yes
GST01729,Meera,Patel,F,25-34,Reading,United Kingdom,RG,meera.patel918@outlook.com,Non-member,,No
GST01730,Grace,Walker,F,45-54,Glasgow,United Kingdom,G,grace.walker683@icloud.com,Non-member,,No
GST01731,Chloe,Brown,F,55-64,Birmingham,United Kingdom,B,chloe.brown707@yahoo.co.uk,Gold,2022-02-06,Yes
GST01732,Thomas,Hussain,M,65+,Oxford,United Kingdom,OX,thomas.hussain188@icloud.com,Gold,2019-10-16,Yes
GST01733,Evie,Hussain,F,55-64,Cambridge,United Kingdom,CB,evie.hussain109@yahoo.co.uk,Bronze,2018-10-30,No
GST01734,Jacob,Fraser,M,35-44,Leicester,United Kingdom,LE,jacob.fraser916@hotmail.com,Platinum,2025-05-26,Yes
GST01735,Leah,Johnson,F,35-44,Reading,United Kingdom,RG,leah.johnson296@gmail.com,Bronze,2021-03-31,Yes
GST01736,Arjun,Reid,M,35-44,Birmingham,United Kingdom,B,arjun.reid699@icloud.com,Bronze,2024-03-31,Yes
GST01737,Rohan,Wright,M,45-54,Manchester,United Kingdom,M,rohan.wright328@yahoo.co.uk,Platinum,2025-12-03,Yes
GST01738,Jessica,Taylor,F,18-24,Cambridge,United Kingdom,CB,jessica.taylor136@outlook.com,Non-member,,Yes
GST01739,Mohammed,Carter,M,18-24,Leeds,United Kingdom,LS,mohammed.carter275@gmail.com,Gold,2022-12-04,No
GST01740,David,Morris,M,35-44,Nottingham,United Kingdom,NG,david.morris141@yahoo.co.uk,Gold,2023-05-05,Yes
GST01741,Alfie,Khan,M,35-44,Liverpool,United Kingdom,L,alfie.khan414@outlook.com,Silver,2020-03-17,Yes
GST01742,Benjamin,Singh,M,25-34,Leicester,United Kingdom,LE,benjamin.singh637@hotmail.com,Bronze,2019-12-09,Yes
GST01743,Adam,Hussain,M,65+,Sheffield,United Kingdom,S,adam.hussain780@proton.me,Silver,2023-01-19,Yes
GST01744,Hannah,Jones,F,25-34,Newcastle,United Kingdom,NE,hannah.jones678@proton.me,Silver,2018-02-05,No
GST01745,William,Wood,M,25-34,Bristol,United Kingdom,BS,william.wood452@outlook.com,Bronze,2018-11-21,Yes
GST01746,Adam,Phillips,M,35-44,Cardiff,United Kingdom,CF,adam.phillips253@hotmail.com,Silver,2021-08-26,Yes
GST01747,Ananya,Reid,F,25-34,Oxford,United Kingdom,OX,ananya.reid758@gmail.com,Gold,2022-12-30,Yes
GST01748,Ethan,Johnson,M,18-24,Reading,United Kingdom,RG,ethan.johnson39@gmail.com,Silver,2024-02-02,Yes
GST01749,Thomas,Campbell,M,25-34,Edinburgh,United Kingdom,EH,thomas.campbell388@hotmail.com,Non-member,,Yes
GST01750,Lewis,King,M,45-54,Reading,United Kingdom,RG,lewis.king452@icloud.com,Silver,2026-04-05,Yes
GST01751,Priya,Stewart,F,18-24,Sydney,Australia,,priya.stewart722@gmail.com,Non-member,,Yes
GST01752,Omar,Wilson,M,25-34,Cambridge,United Kingdom,CB,omar.wilson659@yahoo.co.uk,Bronze,2018-10-21,Yes
GST01753,Lucy,Collins,F,65+,Birmingham,United Kingdom,B,lucy.collins719@hotmail.com,Bronze,2024-08-11,Yes
GST01754,Thomas,Murray,M,45-54,Sheffield,United Kingdom,S,thomas.murray902@hotmail.com,Non-member,,Yes
GST01755,Jack,Mitchell,M,25-34,Nottingham,United Kingdom,NG,jack.mitchell31@proton.me,Bronze,2025-01-14,Yes
GST01756,Freya,Williams,F,25-34,Cardiff,United Kingdom,CF,freya.williams587@icloud.com,Silver,2022-03-04,Yes
GST01757,Daniel,Walker,M,45-54,London,United Kingdom,SE,daniel.walker292@proton.me,Gold,2025-05-20,Yes
GST01758,Olivia,Clarke,F,18-24,Mumbai,India,,olivia.clarke314@icloud.com,Bronze,2026-01-23,Yes
GST01759,Mia,Cooper,F,35-44,Birmingham,United Kingdom,B,mia.cooper832@yahoo.co.uk,Silver,2024-06-15,No
GST01760,Zara,Williams,F,45-54,Dublin,Ireland,,zara.williams741@icloud.com,Non-member,,Yes
GST01761,Samuel,Patel,M,25-34,Bristol,United Kingdom,BS,samuel.patel152@proton.me,Bronze,2018-03-01,Yes
GST01762,Mia,Green,F,35-44,Glasgow,United Kingdom,G,mia.green878@icloud.com,Non-member,,No
GST01763,Zara,Ahmed,F,35-44,London,United Kingdom,SE,zara.ahmed241@proton.me,Silver,2023-07-16,Yes
GST01764,David,Green,M,35-44,Bristol,United Kingdom,BS,david.green540@yahoo.co.uk,Silver,2018-07-23,Yes
GST01765,Priya,Williams,F,45-54,Bristol,United Kingdom,BS,priya.williams873@icloud.com,Non-member,,No
GST01766,Arjun,Carter,M,45-54,London,United Kingdom,SE,arjun.carter372@proton.me,Gold,2018-05-30,Yes
GST01767,Ananya,Evans,F,25-34,Bristol,United Kingdom,BS,ananya.evans343@yahoo.co.uk,Bronze,2018-07-04,Yes
GST01768,Mohammed,Wilson,M,45-54,Bristol,United Kingdom,BS,mohammed.wilson887@gmail.com,Bronze,2020-08-14,Yes
GST01769,Mia,Fraser,F,55-64,Manchester,United Kingdom,M,mia.fraser469@yahoo.co.uk,Bronze,2024-10-11,Yes
GST01770,Meera,Mehta,F,65+,Nottingham,United Kingdom,NG,meera.mehta605@hotmail.com,Silver,2026-02-03,No
GST01771,Adam,Campbell,M,25-34,Manchester,United Kingdom,M,adam.campbell407@proton.me,Non-member,,Yes
GST01772,Charlie,Wright,M,35-44,Glasgow,United Kingdom,G,charlie.wright750@outlook.com,Non-member,,Yes
GST01773,Arjun,Reid,M,25-34,Berlin,Germany,,arjun.reid261@outlook.com,Bronze,2023-07-01,Yes
GST01774,Rohan,Jones,M,45-54,Nottingham,United Kingdom,NG,rohan.jones547@hotmail.com,Silver,2021-10-04,No
GST01775,Sara,Ali,F,25-34,Reading,United Kingdom,RG,sara.ali590@gmail.com,Gold,2024-12-20,Yes
GST01776,Charlie,Wood,M,35-44,Bristol,United Kingdom,BS,charlie.wood68@hotmail.com,Silver,2022-05-26,Yes
GST01777,David,Brown,M,25-34,Reading,United Kingdom,RG,david.brown44@gmail.com,Bronze,2022-06-16,No
GST01778,Lily,Wright,F,65+,Manchester,United Kingdom,M,lily.wright85@gmail.com,Silver,2026-01-25,No
GST01779,Jacob,Phillips,M,45-54,Oxford,United Kingdom,OX,jacob.phillips462@outlook.com,Non-member,,Yes
GST01780,David,Harris,M,45-54,Reading,United Kingdom,RG,david.harris626@gmail.com,Bronze,2026-01-20,Yes
GST01781,Jessica,Morris,F,35-44,Leicester,United Kingdom,LE,jessica.morris335@hotmail.com,Gold,2026-07-28,No
GST01782,Sara,Harris,F,18-24,Manchester,United Kingdom,M,sara.harris960@outlook.com,Non-member,,Yes
GST01783,Charlie,Reid,M,25-34,Bristol,United Kingdom,BS,charlie.reid580@proton.me,Bronze,2022-05-15,Yes
GST01784,Ryan,Phillips,M,45-54,Oxford,United Kingdom,OX,ryan.phillips348@icloud.com,Silver,2025-01-28,No
GST01785,Alfie,Cooper,M,25-34,Oxford,United Kingdom,OX,alfie.cooper487@yahoo.co.uk,Silver,2022-05-14,Yes
GST01786,Matthew,Wood,M,18-24,Berlin,Germany,,matthew.wood622@hotmail.com,Non-member,,No
GST01787,Olivia,Morris,F,35-44,New York,United States,,olivia.morris521@outlook.com,Silver,2018-11-17,Yes
GST01788,Emily,Martin,F,25-34,Leeds,United Kingdom,LS,emily.martin13@icloud.com,Silver,2020-03-18,No
GST01789,Evie,Shah,F,35-44,Mumbai,India,,evie.shah203@gmail.com,Gold,2018-09-13,Yes
GST01790,Grace,Patel,F,35-44,Cambridge,United Kingdom,CB,grace.patel140@icloud.com,Bronze,2021-07-16,Yes
GST01791,Alfie,Wood,M,18-24,New York,United States,,alfie.wood503@icloud.com,Non-member,,No
GST01792,Nathan,Smith,M,35-44,Glasgow,United Kingdom,G,nathan.smith33@hotmail.com,Bronze,2022-11-07,Yes
GST01793,Meera,Morris,F,18-24,Sydney,Australia,,meera.morris210@icloud.com,Non-member,,No
GST01794,Sophia,Patel,F,25-34,Leeds,United Kingdom,LS,sophia.patel798@icloud.com,Non-member,,No
GST01795,Sara,Patel,F,35-44,Birmingham,United Kingdom,B,sara.patel886@gmail.com,Silver,2025-05-25,Yes
GST01796,Ella,Thompson,F,18-24,Bristol,United Kingdom,BS,ella.thompson557@yahoo.co.uk,Gold,2026-01-26,Yes
GST01797,Harry,White,M,55-64,Liverpool,United Kingdom,L,harry.white833@yahoo.co.uk,Non-member,,Yes
GST01798,Isla,Patel,F,45-54,Cardiff,United Kingdom,CF,isla.patel489@outlook.com,Silver,2021-09-03,Yes
GST01799,Sara,Patel,F,25-34,New York,United States,,sara.patel113@proton.me,Platinum,2023-06-10,No
GST01800,Thomas,Patel,M,55-64,Berlin,Germany,,thomas.patel733@gmail.com,Bronze,2018-12-05,Yes
